ent,eda,factorExpansion,sex,n_asi_por
2,5,165,1,1
2,7,205,1,1
2,9,205,2,4
2,10,199,1,1
2,9,199,1,1
2,5,182,2,1
2,11,177,2,1
2,9,177,1,1
2,11,237,2,1
2,5,237,1,7
2,6,237,2,1
2,11,237,1,1
2,10,237,1,1
2,10,177,2,1
2,7,177,2,1
2,8,237,2,1
2,5,205,2,1
2,11,250,1,1
2,6,250,2,1
2,11,205,1,1
2,6,250,2,1
2,11,249,1,1
2,8,249,1,1
2,8,201,2,1
2,6,201,1,1
2,9,219,1,1
2,9,276,1,1
2,6,219,2,1
2,7,276,1,1
2,9,201,1,1
2,9,167,1,1
2,7,199,1,1
2,10,167,2,1
2,6,167,2,1
2,7,271,2,1
2,6,271,2,1
2,10,199,1,1
2,8,155,1,1
2,11,271,2,1
2,9,271,1,1
2,5,189,2,1
2,8,204,2,1
2,11,191,1,1
2,9,191,1,1
2,7,204,2,1
2,5,204,2,1
2,8,204,1,1
2,7,204,2,1
2,5,204,2,1
2,9,191,1,1
2,8,191,1,1
2,6,250,1,1
2,11,191,2,1
2,9,191,2,1
2,6,191,1,1
2,8,215,1,1
2,6,215,2,1
2,11,205,2,1
2,8,205,2,1
2,7,205,2,1
2,10,215,2,1
2,6,155,1,1
2,9,195,1,1
2,11,204,2,1
2,9,184,1,1
2,10,184,2,1
2,9,204,2,1
2,9,184,2,1
2,7,204,2,1
2,6,184,2,1
2,9,200,2,1
2,11,129,1,1
2,7,190,1,1
2,5,236,2,1
2,7,236,1,1
2,11,204,1,1
2,9,204,2,1
2,5,204,2,1
2,7,300,2,1
2,10,198,1,1
2,7,198,2,1
2,9,205,1,1
2,5,300,1,1
2,10,198,2,1
2,7,198,1,1
2,5,264,2,1
2,10,185,1,1
2,9,205,2,1
2,8,185,1,1
2,6,185,2,1
2,11,177,2,1
2,7,177,2,1
2,5,296,1,1
2,9,185,1,1
2,7,185,1,1
2,11,176,2,1
2,5,185,1,1
2,7,177,1,1
2,7,176,2,1
2,8,217,2,1
2,10,176,1,1
2,8,209,2,1
2,6,173,2,1
2,6,217,1,1
2,5,173,2,1
2,5,173,2,1
2,6,209,1,1
2,7,186,1,1
2,7,321,2,1
2,8,186,2,1
2,5,204,1,1
2,7,198,2,1
2,6,204,1,1
2,11,198,1,1
2,11,166,1,1
2,9,166,1,1
2,10,204,1,1
2,5,166,1,1
2,5,204,1,1
2,10,178,1,1
2,8,166,2,1
2,10,178,1,1
2,8,178,2,1
2,11,177,2,1
2,11,177,2,1
2,6,186,1,1
2,10,186,2,1
2,8,198,2,1
2,8,186,1,1
2,11,186,1,1
2,9,181,2,1
2,10,181,2,1
2,6,181,1,1
2,5,192,1,1
2,5,240,2,1
2,6,240,2,1
2,10,186,1,1
2,7,192,1,1
2,9,160,2,1
2,6,160,2,1
2,7,160,2,1
2,11,160,1,1
2,9,197,1,1
2,5,197,2,1
2,9,197,2,1
2,5,197,2,1
2,6,239,1,1
2,7,203,1,1
2,10,203,2,1
29,10,52,2,1
29,7,44,2,1
29,6,44,1,1
29,5,44,1,1
29,11,44,1,1
29,5,44,1,1
29,9,63,2,1
29,11,66,1,1
29,10,44,1,1
29,8,66,2,1
29,8,64,2,1
29,5,64,1,1
29,7,73,2,1
29,7,64,1,1
29,6,53,1,1
29,6,64,2,1
29,6,37,2,1
29,10,37,1,1
29,11,65,2,1
29,10,50,1,1
29,6,50,1,1
29,8,58,1,1
29,11,50,1,1
29,9,58,1,1
29,11,65,1,3
29,7,65,2,7
29,10,65,1,1
29,5,65,2,1
29,11,65,2,1
29,7,62,2,1
29,6,60,1,1
29,11,63,2,1
29,7,62,1,1
29,5,62,2,1
29,9,60,2,1
29,6,60,2,1
29,9,83,1,1
29,8,83,1,1
29,10,83,2,1
29,6,67,2,1
29,11,83,2,1
29,7,83,2,1
29,7,67,1,1
29,9,49,1,1
29,5,49,2,1
29,10,61,2,1
29,7,61,1,1
29,7,61,2,1
29,5,61,2,1
29,9,61,2,1
29,5,74,1,1
29,11,55,2,1
29,9,55,2,1
29,6,55,1,1
29,8,55,1,1
29,6,55,2,1
29,7,63,1,1
29,5,63,1,1
29,11,55,1,1
29,8,55,1,1
29,11,55,1,1
29,5,67,1,1
29,11,55,1,1
29,10,55,1,1
29,5,73,2,1
29,11,73,2,1
29,10,73,2,1
29,7,56,2,1
29,8,56,1,1
29,8,67,2,1
29,5,67,1,1
29,11,67,1,1
29,7,67,1,1
29,5,72,2,1
29,9,67,1,1
29,7,67,2,1
29,5,67,2,1
29,11,80,2,1
29,5,80,1,1
29,7,71,1,1
29,11,80,1,1
29,10,71,1,1
29,8,71,2,3
29,6,71,1,1
29,8,97,1,1
29,5,70,2,1
29,6,52,2,1
29,9,52,1,1
29,6,52,1,1
29,5,64,2,1
29,8,70,1,1
29,6,70,2,1
29,11,54,1,1
29,7,54,1,1
29,7,99,2,1
29,10,71,1,1
29,10,99,2,1
29,8,99,1,1
29,6,99,1,1
29,6,99,2,1
29,11,54,2,1
29,10,71,1,1
29,5,67,1,1
29,9,56,2,1
29,7,56,1,1
29,5,56,1,1
29,8,79,2,1
29,10,79,2,1
29,7,52,2,1
29,6,52,1,1
29,11,56,1,1
29,7,53,2,1
29,9,122,1,1
29,5,53,1,1
29,10,122,2,1
29,10,52,2,1
29,10,52,2,1
29,5,53,2,1
29,9,122,1,1
29,7,53,1,1
29,11,53,1,1
29,5,53,2,1
29,11,53,1,1
29,10,56,1,1
29,8,52,1,1
29,6,52,2,1
29,5,48,1,1
29,10,60,1,1
29,8,57,1,1
29,11,52,2,1
29,5,57,2,1
29,10,60,1,1
29,10,44,1,1
29,10,61,2,1
29,10,64,1,1
29,9,88,1,1
29,7,88,1,1
29,5,88,1,1
29,6,55,2,1
29,5,55,1,1
29,8,55,1,1
29,6,55,2,1
29,7,55,1,1
29,10,64,1,1
29,11,55,1,1
29,8,55,2,1
29,5,87,2,1
29,10,87,2,1
29,8,87,1,1
29,6,87,2,1
29,5,87,2,1
29,8,87,1,1
29,7,87,2,1
29,11,84,2,1
29,5,84,1,1
29,8,84,1,1
29,7,84,2,1
29,9,69,1,1
29,11,70,1,1
29,10,70,2,1
29,7,60,2,1
29,10,33,1,1
29,5,33,1,1
29,7,70,2,1
29,6,87,2,1
29,10,87,2,1
29,5,87,1,1
29,11,70,2,1
29,8,65,1,1
29,7,70,2,1
29,5,70,1,1
29,5,89,1,1
29,11,47,2,1
29,9,47,2,1
29,5,47,1,1
29,11,65,1,1
29,10,47,1,1
29,8,65,2,1
29,8,47,1,1
29,6,65,2,1
29,5,65,1,1
29,10,50,2,1
29,10,123,1,1
29,10,123,2,1
29,5,123,1,1
29,5,72,1,1
29,11,123,2,1
29,7,52,2,1
29,6,123,2,1
29,11,50,2,1
29,8,50,1,1
29,11,72,1,1
29,8,50,1,1
29,7,89,1,1
29,5,89,1,1
29,8,50,1,1
29,5,72,1,1
29,5,52,2,1
29,10,52,1,1
29,7,77,2,1
29,5,77,1,1
29,9,77,1,1
29,11,77,1,1
29,5,63,1,1
29,11,63,2,1
29,10,61,1,1
29,8,61,2,1
29,7,61,1,1
29,5,61,1,1
29,5,61,1,1
29,11,55,2,1
29,6,55,1,1
29,6,79,2,1
29,5,79,1,1
29,5,79,1,1
29,10,55,1,1
29,11,79,1,1
29,5,42,2,1
29,11,55,2,1
29,10,79,1,1
29,8,42,2,1
29,11,60,1,1
29,7,60,2,1
29,8,60,2,1
29,10,60,2,1
29,9,42,1,1
29,7,42,2,1
29,6,85,1,1
29,8,85,1,1
29,11,85,2,1
29,10,72,1,1
29,5,72,2,1
29,7,72,1,1
29,5,72,2,1
29,8,75,2,1
29,8,75,1,1
29,10,59,2,1
29,5,59,1,1
29,11,59,1,1
29,7,59,1,1
29,8,53,1,1
29,6,53,1,1
29,10,93,2,1
29,11,53,2,1
29,10,67,1,1
29,8,67,2,1
29,8,59,1,1
29,8,71,2,1
29,5,71,2,1
29,11,70,2,1
15,9,122,2,1
15,6,122,1,1
15,8,113,2,1
15,10,204,2,1
15,11,113,1,1
15,5,107,1,1
15,6,204,1,1
15,5,204,1,1
15,7,155,2,1
15,10,142,1,1
15,8,142,2,1
15,11,142,2,1
15,5,120,1,1
15,6,158,2,1
15,10,172,2,1
15,9,198,1,1
15,8,158,1,1
15,8,198,1,1
15,5,158,2,1
15,6,198,2,1
15,11,158,2,1
15,10,158,1,1
15,11,278,1,1
15,6,141,1,1
15,10,278,1,1
15,8,278,1,1
15,8,158,2,1
15,5,278,2,1
15,10,119,1,1
15,7,196,1,1
15,10,119,1,1
15,7,119,1,1
15,8,170,1,1
15,9,116,2,1
15,6,116,1,1
15,6,119,1,1
15,10,181,2,1
15,7,181,2,1
15,6,181,2,1
15,10,181,2,1
15,11,136,2,1
15,9,136,2,1
15,9,158,1,1
15,8,136,2,1
15,7,158,2,1
15,10,88,1,1
15,6,142,1,1
15,11,155,1,1
15,11,140,2,1
15,5,128,1,1
15,7,158,2,1
15,5,158,1,1
15,10,120,2,1
15,9,120,1,1
15,11,120,1,1
15,7,120,1,1
15,5,148,2,1
15,9,128,2,1
15,5,128,2,1
15,8,181,1,1
15,5,122,2,1
15,11,113,2,1
15,7,113,1,1
15,6,188,2,1
15,10,128,1,1
15,6,128,2,1
15,7,188,1,1
15,10,133,2,1
15,8,143,1,1
15,8,133,1,1
15,9,144,1,1
15,8,181,1,1
15,5,181,2,1
15,6,116,1,1
15,10,181,2,1
15,8,181,2,1
15,7,212,1,1
15,6,172,1,1
15,6,177,1,1
15,10,124,2,1
15,9,135,1,1
15,5,135,1,1
15,6,135,2,1
15,9,135,1,1
15,11,121,2,1
15,10,209,2,1
15,8,115,2,1
15,10,115,2,1
15,6,115,2,1
15,9,115,2,1
15,7,115,2,1
15,8,159,2,1
15,6,159,1,1
15,7,128,1,1
15,5,128,1,1
15,10,144,1,1
15,6,144,1,1
15,6,144,1,1
15,7,136,1,1
15,8,159,2,1
15,11,138,1,1
15,8,138,1,1
15,11,159,2,1
15,8,159,2,1
15,10,120,2,1
15,6,120,2,1
15,11,230,2,1
15,9,230,2,1
15,8,230,2,1
15,8,136,2,1
15,10,120,2,1
15,7,136,2,1
15,11,121,1,1
15,7,121,2,1
15,7,146,2,1
15,10,120,1,1
15,11,120,2,1
15,6,129,1,1
15,5,146,1,1
15,10,121,2,1
15,5,121,2,1
15,10,116,1,1
15,9,116,2,1
15,10,189,2,1
15,5,197,2,1
15,9,197,1,1
15,7,136,1,1
15,9,189,2,1
15,7,136,1,1
15,7,136,2,1
15,11,189,2,1
15,9,121,2,1
15,6,197,1,1
15,6,141,2,1
15,9,124,1,1
15,8,124,1,1
15,11,136,2,1
15,6,120,2,1
15,10,154,1,1
15,7,154,1,1
15,6,154,1,1
15,11,154,2,1
15,7,154,2,1
15,7,103,1,1
15,7,202,1,1
15,7,154,2,1
15,6,154,2,1
15,6,126,2,1
15,7,129,2,1
15,7,129,2,1
15,5,129,2,1
15,10,124,2,1
15,9,128,2,1
15,9,141,2,1
15,5,177,1,1
15,6,126,1,1
15,10,126,1,1
15,11,120,1,1
15,10,115,2,1
15,6,106,1,1
15,9,115,1,1
15,8,128,1,1
15,6,144,1,1
15,5,128,2,1
15,10,114,2,1
15,5,114,2,1
15,10,128,2,1
15,6,128,2,1
15,9,139,1,1
15,9,130,2,1
15,5,130,2,1
15,8,149,1,1
15,9,120,2,1
15,7,120,2,1
15,11,120,2,1
15,9,120,1,1
15,11,128,2,1
15,8,130,2,1
15,5,130,2,1
15,7,127,1,1
15,5,127,1,1
15,10,120,1,1
15,8,120,2,1
15,8,112,1,1
15,7,120,2,1
15,11,151,2,1
15,9,151,2,1
15,6,120,1,1
15,8,151,2,1
15,8,151,1,1
15,6,151,2,1
15,5,120,2,1
15,8,112,1,1
15,6,156,2,1
15,5,149,2,1
15,10,124,2,1
15,8,123,1,1
15,10,146,1,1
15,6,124,1,1
15,11,132,2,1
15,11,151,2,1
15,9,132,2,1
15,11,130,2,1
15,6,132,1,1
15,11,133,1,1
15,5,133,2,7
15,10,318,2,1
15,7,318,1,1
15,9,133,1,1
15,7,133,2,1
15,6,106,2,1
15,10,114,1,1
15,6,156,2,1
15,6,144,1,1
15,9,144,1,1
15,6,192,2,1
15,6,124,2,1
15,9,318,2,1
15,7,318,1,1
15,10,125,2,1
15,6,125,1,1
15,6,318,2,1
15,9,125,1,1
15,9,148,1,1
15,8,163,1,1
15,5,148,1,1
15,9,163,1,1
15,6,163,1,1
15,8,163,2,1
15,5,163,1,1
15,9,130,1,1
15,5,114,1,1
15,11,112,2,1
15,9,123,2,1
15,10,121,1,1
15,9,121,1,1
15,11,121,1,1
15,10,196,2,1
15,7,146,1,1
15,10,93,1,1
15,9,93,1,1
15,11,93,2,1
15,8,93,1,1
15,7,109,2,1
15,7,234,1,1
15,9,234,2,1
15,7,234,2,1
15,10,109,2,1
15,8,109,1,1
15,6,146,1,1
15,10,123,1,1
15,6,123,2,1
15,5,109,2,1
15,6,144,1,1
15,5,166,1,7
15,11,160,2,1
15,8,144,2,1
15,8,142,2,1
15,10,166,1,1
15,7,166,1,1
15,10,166,2,1
15,11,160,1,1
15,5,166,1,1
15,5,160,2,1
15,11,158,2,1
15,10,196,2,1
15,9,158,2,1
15,6,158,2,1
15,7,166,1,1
15,5,166,2,1
15,11,146,1,1
15,10,146,2,1
15,7,142,2,1
15,10,139,1,1
15,7,139,2,1
15,7,196,2,1
15,5,137,1,1
15,10,137,2,1
15,7,137,1,1
15,9,147,2,1
15,6,147,2,1
15,6,196,1,1
15,9,147,2,1
15,8,147,1,1
15,7,160,2,1
15,6,138,2,1
15,6,138,1,1
15,6,142,2,1
15,5,155,1,1
15,9,196,2,1
15,7,196,1,1
15,11,160,2,1
15,8,169,1,1
15,5,160,2,1
15,6,109,1,1
15,8,155,1,1
15,9,109,1,1
15,5,109,1,1
15,11,121,1,1
15,9,157,1,1
15,5,121,2,1
15,8,234,2,1
15,5,234,1,1
15,7,138,2,1
15,11,158,1,1
15,5,109,1,1
15,6,158,1,1
15,11,146,1,1
15,8,146,1,1
15,7,117,2,1
15,11,160,2,1
15,8,123,2,1
15,9,123,1,1
15,8,123,1,1
15,5,123,2,1
15,7,160,2,1
7,8,75,2,1
7,10,75,2,1
7,11,75,1,1
7,5,75,1,1
7,6,92,2,1
7,9,74,2,1
7,5,74,2,1
7,6,60,1,1
7,5,68,1,1
7,7,68,2,1
7,5,68,2,1
7,11,68,1,1
7,7,63,1,1
7,5,68,1,1
7,10,66,1,1
7,11,63,2,1
7,10,63,2,1
7,5,65,2,1
7,6,65,2,1
7,11,52,2,1
7,5,68,1,1
7,11,81,2,1
7,9,68,2,1
7,9,81,2,1
7,6,81,1,1
7,10,69,1,1
7,10,91,1,1
7,5,91,1,1
7,7,91,2,1
7,5,91,1,1
7,9,91,1,1
7,5,91,2,1
7,9,77,2,1
7,10,68,2,1
7,9,68,2,1
7,8,68,1,1
7,6,68,1,1
7,9,80,1,1
7,7,80,1,1
7,8,68,1,1
7,6,68,2,1
7,11,90,2,1
7,10,90,1,1
7,9,69,2,1
7,10,90,1,1
7,6,90,1,1
7,11,59,1,1
7,9,59,2,1
7,8,64,1,1
7,5,64,1,1
7,7,59,1,1
7,11,59,2,1
7,10,93,1,1
7,9,76,1,1
7,7,76,2,1
7,5,76,1,1
7,11,93,1,1
7,11,76,2,1
7,10,64,1,1
7,7,64,1,1
7,5,64,2,1
7,10,94,1,1
7,6,90,2,1
7,6,73,2,1
7,6,64,1,1
7,7,91,1,1
7,5,68,2,1
7,6,68,2,1
7,11,91,1,1
7,8,68,1,1
7,8,91,1,1
7,10,61,1,1
7,11,74,2,1
7,11,68,1,1
7,7,55,2,1
7,5,55,2,1
7,10,55,2,1
7,10,55,2,1
7,10,63,1,1
7,6,63,1,1
7,8,58,2,1
7,10,86,1,1
7,10,86,1,1
7,7,86,1,1
7,10,73,2,1
7,8,73,1,1
7,11,86,2,1
7,8,87,2,1
7,10,57,1,1
7,9,87,1,1
7,11,76,2,1
7,10,76,1,1
7,5,76,2,1
7,8,65,2,1
7,6,76,1,1
7,7,62,1,1
7,10,76,1,1
7,7,76,2,1
7,10,62,2,1
7,10,62,2,1
7,9,62,1,1
7,8,86,1,1
7,8,62,2,6
7,11,62,1,1
7,9,81,2,1
7,11,60,2,1
7,10,69,1,1
7,10,60,1,1
7,11,60,1,1
7,7,69,2,1
7,6,69,1,1
7,8,69,2,1
7,8,75,1,1
7,6,64,2,1
7,5,64,2,1
7,9,64,1,1
7,5,64,1,1
7,10,65,2,1
7,10,76,2,1
7,7,64,2,1
7,10,90,1,1
7,8,90,1,1
7,7,90,1,1
7,5,90,2,1
7,7,90,2,1
7,5,90,2,1
7,8,66,1,1
7,9,76,2,1
7,6,76,2,1
7,10,66,2,1
7,9,57,2,1
7,9,66,1,1
7,7,57,2,1
7,5,76,2,1
7,6,67,1,1
7,5,67,2,2
7,11,67,2,1
7,7,57,1,1
7,7,94,1,1
7,11,94,1,1
7,6,94,1,1
7,7,58,2,1
7,11,61,2,1
7,6,61,1,1
7,8,61,2,1
7,7,61,1,1
7,9,64,1,1
7,10,64,2,1
7,9,89,1,1
7,6,89,1,1
7,6,73,1,1
7,7,73,1,1
7,7,66,1,1
7,11,68,1,1
7,7,62,2,1
7,7,58,1,1
7,11,61,2,1
7,10,61,2,1
7,6,58,1,1
7,9,76,1,1
7,11,87,1,1
7,7,87,2,1
7,9,72,1,1
7,8,72,2,1
7,11,72,2,1
7,9,61,2,1
7,8,77,2,1
7,11,62,1,1
7,10,77,2,1
7,9,65,2,1
7,10,61,2,1
7,9,67,1,1
7,8,95,1,1
7,10,67,1,1
7,9,58,2,1
7,7,58,1,1
7,11,92,1,1
7,10,92,1,1
7,11,92,2,1
7,6,92,1,1
7,6,106,2,1
7,10,128,1,1
7,6,128,2,1
7,10,67,1,1
7,7,106,1,1
7,6,104,1,1
7,7,64,2,1
7,6,64,2,1
7,6,77,2,1
7,11,56,2,1
7,7,77,1,1
7,7,61,2,1
7,11,56,2,1
7,9,56,1,1
7,5,56,2,1
7,11,102,1,1
7,10,68,1,1
7,7,68,1,1
7,10,68,1,1
7,5,68,1,1
7,11,58,1,1
7,9,58,1,1
7,6,58,1,1
7,6,58,1,1
7,10,87,2,1
7,6,74,2,1
7,5,75,2,1
7,7,75,1,1
7,11,65,1,1
7,11,74,2,1
7,7,68,2,1
7,8,68,1,1
7,8,68,2,1
7,7,53,1,1
7,6,78,1,1
7,10,63,2,1
7,10,97,2,1
7,6,97,2,1
7,11,69,2,1
7,11,69,2,1
7,6,78,1,1
7,11,63,1,1
7,5,63,2,1
7,11,65,1,1
7,10,68,1,1
7,9,65,2,1
7,10,65,2,1
7,9,68,2,1
7,10,65,2,1
7,6,65,1,1
7,10,65,2,1
7,10,62,1,1
7,9,71,2,1
7,10,99,2,1
7,11,62,1,1
7,10,69,2,1
7,11,69,2,1
7,9,99,1,1
7,9,99,1,1
7,5,68,2,5
7,5,69,2,1
7,11,69,1,1
7,9,69,2,1
7,10,69,2,1
7,10,68,2,1
7,7,69,2,1
7,11,65,2,1
7,10,69,2,3
7,8,68,1,1
7,7,68,2,1
7,5,71,2,1
7,8,81,1,1
7,9,71,1,1
7,5,56,2,1
7,5,88,2,1
7,6,62,2,1
7,5,62,2,1
7,5,81,2,1
7,10,88,1,1
7,7,81,2,1
7,5,81,1,1
7,6,81,1,1
7,7,67,2,1
7,5,67,2,1
7,11,67,2,1
7,10,67,2,1
7,8,67,2,1
7,9,66,2,1
7,11,66,1,1
7,7,78,2,4
7,9,62,1,1
30,8,143,1,1
30,10,93,2,1
30,7,168,1,1
30,5,168,1,1
30,10,168,1,1
30,7,168,2,1
30,7,168,2,1
30,6,168,1,1
30,5,121,1,1
30,10,97,2,1
30,6,97,1,1
30,7,106,1,1
30,6,97,1,1
30,11,146,2,1
30,10,146,2,1
30,8,146,1,1
30,5,146,1,1
30,10,97,1,1
30,8,97,2,1
30,11,97,2,1
30,7,97,1,1
30,7,92,2,1
30,9,99,2,1
30,11,92,2,1
30,6,92,1,1
30,9,91,2,1
30,7,91,1,1
30,9,91,1,1
30,10,91,2,1
30,8,107,2,1
30,6,130,1,1
30,9,104,2,1
30,11,104,2,1
30,6,142,1,1
30,8,84,2,1
30,6,84,1,1
30,10,96,2,1
30,10,88,1,1
30,8,129,1,1
30,5,88,2,1
30,10,91,1,1
30,9,91,2,1
30,9,138,1,1
30,9,106,2,1
30,5,106,2,1
30,10,106,1,1
30,9,106,2,1
30,11,120,2,1
30,8,127,1,1
30,6,143,2,1
30,11,120,1,1
30,7,107,1,1
30,8,128,2,1
30,5,129,1,1
30,9,129,2,1
30,10,107,2,1
30,5,179,1,1
30,10,97,1,1
30,11,158,1,1
30,9,158,2,1
30,9,111,1,1
30,9,82,1,1
30,8,124,1,1
30,7,124,2,1
30,11,101,2,1
30,8,99,1,1
30,11,171,1,1
30,9,171,1,1
30,9,118,2,1
30,7,118,2,1
30,9,128,1,1
30,5,97,1,1
30,5,97,1,1
30,11,132,2,1
30,11,132,2,1
30,9,96,1,1
30,10,96,1,1
30,6,96,1,1
30,6,96,2,1
30,7,95,1,1
30,7,105,2,1
30,9,105,1,1
30,5,107,1,1
30,11,107,1,1
30,6,107,2,1
30,10,107,2,1
30,6,107,1,1
30,11,105,1,1
30,5,105,1,1
30,10,105,2,3
30,8,105,2,1
30,7,101,2,1
30,7,112,1,1
30,6,105,1,1
30,9,101,1,1
30,8,93,2,1
30,11,93,2,1
30,10,116,1,1
30,7,116,2,1
30,5,104,2,1
30,11,205,2,1
30,6,96,1,1
30,9,205,1,1
30,5,97,2,1
30,5,101,1,1
30,8,101,2,1
30,9,101,2,1
30,5,130,2,1
30,6,121,2,1
30,10,121,1,1
30,5,121,2,1
30,5,143,1,1
30,10,142,2,1
30,8,142,1,1
30,5,142,2,1
30,8,93,2,1
30,7,93,1,1
30,5,93,1,1
30,10,99,2,1
30,7,101,2,1
30,6,133,2,1
30,7,98,1,1
30,5,101,1,1
30,11,101,1,1
30,5,101,1,1
30,10,112,1,1
30,7,112,1,1
30,8,94,2,1
30,9,94,2,1
30,5,127,2,1
30,7,127,1,1
30,10,120,2,1
30,10,120,2,1
30,11,104,1,1
30,6,104,1,1
30,8,103,2,1
30,5,103,2,1
30,10,102,2,1
30,6,102,2,1
30,7,102,2,1
30,8,102,1,1
30,10,69,2,1
30,5,69,2,1
30,7,89,1,1
30,7,122,1,1
30,10,119,1,1
30,9,119,2,1
30,8,119,2,1
30,10,99,2,1
30,9,99,1,1
30,8,99,2,7
30,10,115,2,1
30,6,115,1,1
30,9,114,2,1
30,8,114,1,1
30,5,114,1,1
30,9,115,1,1
30,6,115,2,1
30,9,114,2,1
30,6,114,2,1
30,9,150,1,1
30,7,150,1,1
30,11,121,2,1
30,7,114,1,1
30,9,114,2,1
30,6,95,2,1
30,9,102,1,1
30,7,95,1,1
30,6,95,2,1
30,9,120,2,1
30,5,120,2,1
30,6,86,2,1
30,10,120,2,1
30,11,97,2,1
30,10,97,2,1
27,11,116,1,1
27,8,323,2,1
27,10,116,1,1
27,9,116,1,1
27,11,140,1,1
27,9,140,1,1
27,11,140,2,1
27,8,140,2,1
27,7,147,1,1
27,6,147,1,1
27,5,147,1,1
27,11,147,2,1
27,10,147,2,1
27,9,147,1,1
27,6,177,1,1
27,8,165,2,1
27,9,146,2,1
27,10,165,2,1
27,7,146,1,1
27,9,198,2,1
27,9,198,2,1
27,11,160,1,1
27,5,160,1,1
27,7,182,2,1
27,10,323,1,1
27,8,323,1,1
27,6,323,1,1
27,11,96,2,1
27,8,96,2,1
27,6,158,2,1
27,8,128,1,1
27,5,158,2,1
27,7,151,1,1
27,11,128,1,1
27,6,128,1,1
27,7,151,2,1
27,10,151,2,1
27,6,151,2,1
27,11,182,1,1
27,11,151,1,1
27,6,151,1,1
27,11,232,1,1
27,7,182,2,1
27,9,251,1,1
32,5,30,1,1
32,5,30,1,1
32,11,30,2,1
32,11,31,1,1
32,9,31,2,1
32,11,32,2,1
32,11,32,1,1
32,10,38,1,1
32,11,31,1,1
32,5,38,2,1
32,6,32,2,1
32,11,31,2,1
32,7,31,1,1
32,10,38,2,1
32,5,38,1,1
32,9,33,2,1
32,7,33,1,1
32,7,32,1,1
32,10,32,1,1
32,5,32,1,1
32,10,22,2,1
32,7,22,2,1
32,11,38,2,1
32,6,38,1,1
32,8,22,1,1
32,11,22,2,1
32,9,22,1,1
32,7,22,1,1
32,6,33,1,1
32,11,33,2,1
32,9,35,2,1
32,11,27,1,1
32,8,27,2,1
32,6,32,1,1
32,9,22,1,1
32,7,32,1,1
32,5,55,2,1
32,9,55,1,1
32,8,55,2,1
32,5,30,2,1
32,7,30,2,1
32,9,30,1,1
32,7,28,2,1
32,7,28,1,1
32,5,28,2,1
32,8,38,2,1
32,8,46,1,1
32,5,46,1,1
32,10,46,2,1
32,5,46,1,1
32,9,40,1,1
32,10,30,1,1
32,7,30,1,1
32,7,32,1,1
32,9,31,2,1
32,7,31,1,1
32,11,31,2,1
32,5,31,1,1
32,5,17,1,1
32,10,44,1,1
32,8,44,1,1
32,9,44,2,1
32,9,44,2,1
32,8,44,2,1
32,10,17,2,1
32,9,39,1,1
32,11,44,2,1
32,7,39,2,1
32,11,28,2,1
32,9,33,1,1
32,9,33,1,1
32,10,31,2,1
32,6,44,2,1
32,10,28,2,1
32,8,28,1,1
32,7,55,1,1
32,6,33,2,1
32,10,33,1,1
32,5,33,2,1
32,10,16,1,1
32,11,16,1,1
32,7,16,2,1
32,11,16,1,1
32,11,16,2,1
32,8,16,1,1
32,6,16,1,1
32,6,40,2,1
32,7,16,2,1
32,11,40,2,1
32,11,38,2,1
32,10,38,1,1
32,8,122,2,1
32,6,122,2,1
32,10,27,2,1
32,8,27,1,1
32,7,27,1,1
32,5,27,2,1
32,8,16,1,1
32,6,16,1,1
32,11,17,2,1
32,7,27,1,1
32,9,16,1,1
32,5,122,2,1
32,9,17,1,1
32,11,16,1,1
32,11,15,2,1
32,6,15,2,1
32,8,26,1,1
32,6,122,2,1
32,6,15,2,1
32,7,35,2,1
32,8,16,2,1
32,11,55,2,1
32,6,55,1,1
32,6,35,1,1
32,8,16,2,1
32,11,30,2,1
32,7,30,1,1
32,7,30,2,1
32,7,35,1,1
32,10,30,1,1
32,6,30,1,1
32,11,30,1,1
32,7,30,2,1
32,5,30,2,1
32,11,58,2,1
32,5,58,1,1
32,5,38,2,1
32,9,26,1,1
32,10,31,1,1
32,8,31,2,1
32,10,31,2,1
32,8,31,2,1
32,5,31,1,1
32,10,38,2,1
32,11,40,2,1
32,11,40,1,1
32,8,30,1,1
32,6,30,1,1
32,11,31,1,1
32,11,31,1,1
32,6,30,1,1
32,8,31,2,1
32,8,30,1,1
32,7,30,1,1
32,11,38,1,1
32,5,38,2,1
32,8,16,1,1
32,5,38,1,1
32,10,34,2,1
32,10,22,1,1
32,6,22,2,1
32,9,22,2,1
32,10,34,2,1
32,7,34,1,1
32,9,22,2,1
32,6,22,2,1
32,10,22,1,1
32,8,34,1,1
32,5,34,2,1
32,9,33,1,1
32,7,46,2,1
32,9,46,1,1
32,6,46,1,1
32,8,22,2,1
32,7,22,1,1
32,5,22,1,1
32,7,22,1,1
32,11,16,1,1
32,5,36,1,1
32,6,34,1,1
32,11,36,1,1
32,11,34,1,1
32,8,54,2,1
32,6,54,1,1
32,9,34,2,1
32,10,34,2,1
32,9,16,1,1
32,6,16,1,1
32,7,32,2,1
32,11,16,2,1
32,7,30,1,1
32,6,16,2,1
32,6,34,2,1
32,9,57,2,1
32,9,32,1,1
32,8,57,2,1
32,9,34,2,1
32,10,30,2,1
32,8,34,1,1
32,5,34,1,1
32,6,32,2,1
